r1: 0.1084460069790332, r2: 0.23125773501680086, cost: 0.00019100000000005224, freq_dirac: 0.505101
r1: 0.12478170168971862, r2: 0.2510777678042442, cost: 0.00017699999999998273, freq_dirac: 0.512881
r1: 0.11093707574543221, r2: 0.22983470115616506, cost: 0.00023799999999996047, freq_dirac: 0.505362
r1: 0.10152343072897335, r2: 0.22034606228903464, cost: 0.000128000000000017, freq_dirac: 0.501816
r1: 0.09673128262677372, r2: 0.21225035984738294, cost: 5.699999999997374e-05, freq_dirac: 0.499633
r1: 0.0987229605298049, r2: 0.21385109106153885, cost: 0.0002129999999999077, freq_dirac: 0.500184
r1: 0.09279024938215917, r2: 0.2067683932539382, cost: 0.00011600000000000499, freq_dirac: 0.498107
r1: 0.07098664844955796, r2: 0.3086719000264353, cost: 0.011799000000000004, freq_dirac: 0.519232
r1: 0.14224412890172122, r2: 0.27605511252620063, cost: 0.0002289999999999237, freq_dirac: 0.524497
r1: 0.05380310930332718, r2: 0.29229994447130947, cost: 0.011404000000000025, freq_dirac: 0.510714
r1: 0.14290500303458495, r2: 0.22477686619217702, cost: 0.005094999999999961, freq_dirac: 0.510314
r1: 0.12150044633962918, r2: 0.2462906915808984, cost: 7.100000000004325e-05, freq_dirac: 0.511109
r1: 0.13573431180648943, r2: 0.2603972232900297, cost: 0.0007300000000000084, freq_dirac: 0.517993
r1: 0.12371373946039241, r2: 0.2516794862384926, cost: 8.399999999997299e-05, freq_dirac: 0.512814
r1: 0.11948063235391208, r2: 0.24367543115368023, cost: 5.8000000000002494e-05, freq_dirac: 0.510049
r1: 0.10873243903812113, r2: 0.266819280017111, cost: 0.003774999999999973, freq_dirac: 0.51381
r1: 0.12533293142320048, r2: 0.255307517199344, cost: 0.00020799999999998597, freq_dirac: 0.514147
r1: 0.10503416305928095, r2: 0.22389175653411625, cost: 9.700000000001374e-05, freq_dirac: 0.503097
r1: 0.11774626784718423, r2: 0.24109347878268156, cost: 0.000140000000000029, freq_dirac: 0.509081
r1: 0.08434022891458971, r2: 0.32718790068216697, cost: 0.012719000000000036, freq_dirac: 0.529912
r1: 0.09443011097931696, r2: 0.208285325159708, cost: 0.00017299999999997873, freq_dirac: 0.498623
r1: 0.12103842815511048, r2: 0.21425518875307847, cost: 0.003158999999999912, freq_dirac: 0.503936
r1: 0.11022704817663707, r2: 0.2694736895067131, cost: 0.003916999999999948, freq_dirac: 0.514969
r1: 0.12596209924756815, r2: 0.2506662544669926, cost: 0.0004009999999999847, freq_dirac: 0.513012
r1: 0.12691646341480423, r2: 0.25398326125717796, cost: 8.799999999997699e-05, freq_dirac: 0.514272
r1: 0.14737929718581833, r2: 0.2834770466441794, cost: 0.0004850000000000687, freq_dirac: 0.528313
r1: 0.13087036254540385, r2: 0.26056366532615727, cost: 5.900000000003125e-05, freq_dirac: 0.516926
r1: 0.1100669711846665, r2: 0.2547909648707807, cost: 0.0024480000000000057, freq_dirac: 0.511015
r1: 0.09993109049638144, r2: 0.25064481362189694, cost: 0.0032330000000000414, freq_dirac: 0.507896
r1: 0.11973432959938986, r2: 0.24518156327629279, cost: 8.400000000008401e-05, freq_dirac: 0.510463
r1: 0.14530222585716468, r2: 0.27840921302441884, cost: 0.0005739999999999634, freq_dirac: 0.525984
r1: 0.12350993734406844, r2: 0.24894239099371138, cost: 0.00016300000000002424, freq_dirac: 0.512102
r1: 0.11064592753369297, r2: 0.22477686619217702, cost: 0.0006929999999999437, freq_dirac: 0.504274
r1: 0.11201198935319188, r2: 0.22814024635462365, cost: 0.0005660000000000664, freq_dirac: 0.505187
r1: 0.10013784760421045, r2: 0.21769769483367313, cost: 5.100000000002325e-05, freq_dirac: 0.501096
r1: 0.09943173588199197, r2: 0.2152573123820366, cost: 0.00016399999999994197, freq_dirac: 0.500573
r1: 0.09466658964079538, r2: 0.31407979873636005, cost: 0.010201000000000016, freq_dirac: 0.526473
r1: 0.10286843282387668, r2: 0.21620039005770803, cost: 0.0005150000000000432, freq_dirac: 0.501305
r1: 0.09671152227735615, r2: 0.21250186780511104, cost: 3.8000000000038e-05, freq_dirac: 0.499665
r1: 0.14150375978125934, r2: 0.2765139107912573, cost: 9.700000000001374e-05, freq_dirac: 0.524486
r1: 0.11089601694616363, r2: 0.2037988695108805, cost: 0.0026889999999999414, freq_dirac: 0.500414
r1: 0.08901369418452142, r2: 0.2024770878669805, cost: 6.60000000000105e-05, freq_dirac: 0.49689
r1: 0.09004258240914545, r2: 0.2019864184829664, cost: 0.00020399999999998197, freq_dirac: 0.496985
r1: 0.07307010847539369, r2: 0.3027644402969106, cost: 0.011126999999999998, freq_dirac: 0.517598
r1: 0.10492064278045558, r2: 0.29065470728262804, cost: 0.0067470000000000585, freq_dirac: 0.520377
r1: 0.1333659331326657, r2: 0.23504023105523625, cost: 0.00286300000000006, freq_dirac: 0.510801
r1: 0.11536325631690969, r2: 0.23863485695065018, cost: 5.700000000008476e-05, freq_dirac: 0.508049
r1: 0.13871687824610812, r2: 0.2747348937140738, cost: 0.00027800000000000047, freq_dirac: 0.523164
r1: 0.09065511884137538, r2: 0.2152573123820366, cost: 0.0010189999999999921, freq_dirac: 0.499215
r1: 0.08444966086245372, r2: 0.3951563548334984, cost: 0.020002999999999993, freq_dirac: 0.576762
r1: 0.09504673517933432, r2: 0.21073230237740004, cost: 3.599999999998049e-05, freq_dirac: 0.4991
r1: 0.14767298429456996, r2: 0.2835040280138196, cost: 0.0005380000000000384, freq_dirac: 0.528393
r1: 0.11423441845862527, r2: 0.26951031822562427, cost: 0.0033279999999999976, freq_dirac: 0.515791
r1: 0.11471828555488385, r2: 0.23795033691035045, cost: 8.20000000000265e-05, freq_dirac: 0.507776
r1: 0.13019201252985296, r2: 0.28773516955291417, cost: 0.0028519999999999657, freq_dirac: 0.525376
r1: 0.1259376533864856, r2: 0.25310433128463306, cost: 0.00013300000000004975, freq_dirac: 0.513677
r1: 0.12324976574439572, r2: 0.24936057465882086, cost: 8.900000000000574e-05, freq_dirac: 0.512139
r1: 0.12826874054552762, r2: 0.2654359888557515, cost: 0.0009179999999999744, freq_dirac: 0.517697
r1: 0.12523312174606116, r2: 0.25146679710469955, cost: 0.000208000000000097, freq_dirac: 0.513069
r1: 0.12031123075720683, r2: 0.24772083932035718, cost: 0.0002629999999999022, freq_dirac: 0.511209
r1: 0.10013925568989976, r2: 0.2547909648707807, cost: 0.003646999999999956, freq_dirac: 0.509002
r1: 0.1016587537945545, r2: 0.21930070342196945, cost: 6.700000000003925e-05, freq_dirac: 0.50168
r1: 0.11438718376725535, r2: 0.239596057064757, cost: 0.0002889999999999837, freq_dirac: 0.508092
r1: 0.10716619774136395, r2: 0.2286164482485233, cost: 0.00012299999999998423, freq_dirac: 0.504362
r1: 0.11196821396087464, r2: 0.23352775456155625, cost: 4.099999999995774e-05, freq_dirac: 0.506305
r1: 0.10617620437966377, r2: 0.2265522970814169, cost: 7.00000000000145e-05, freq_dirac: 0.503791
r1: 0.11669495101458162, r2: 0.23358410677259706, cost: 0.0007530000000000037, freq_dirac: 0.507144
r1: 0.08483616496154033, r2: 0.20904281232611613, cost: 0.0012440000000000229, freq_dirac: 0.497387
r1: 0.11187890539592736, r2: 0.2778025420287563, cost: 0.004541999999999935, freq_dirac: 0.517789
r1: 0.08666566204864873, r2: 0.29945105655262705, cost: 0.009661999999999948, freq_dirac: 0.519298
r1: 0.1453144723754541, r2: 0.28957028899890047, cost: 0.0004790000000000072, freq_dirac: 0.529847
r1: 0.14833338804410834, r2: 0.2847463615367221, cost: 0.0005229999999999402, freq_dirac: 0.529053
r1: 0.08051163159320546, r2: 0.31762543532116194, cost: 0.012059000000000042, freq_dirac: 0.524869
r1: 0.08017066380737581, r2: 0.3169641755525935, cost: 0.01203999999999994, freq_dirac: 0.524541
r1: 0.08878487223415567, r2: 0.2007831225164343, cost: 0.00016399999999999748, freq_dirac: 0.496618
r1: 0.13830395191165162, r2: 0.2258808963285352, cost: 0.00437299999999996, freq_dirac: 0.509684
