,freq,T_total,T_zeroth,n_points,n_m0,n_eff,m,eps_real,eps_imag,mu_real,mu_imag
63,0.6908181818181819,0.0016924364148198593,3.604452588310216e-05,0.09467461556590898,0.045651344244087726,0.045651344244087726,0,-0.353922477153171,0.17028781173131244,0.04032047433774634,-0.011544489816151986
64,0.6913232323232323,0.0022319287768474785,5.3246167461970084e-05,0.09555195055528795,0.0403227736859496,0.0403227736859496,0,-0.2204943975199836,0.10321875494461417,0.058187042383767804,-0.01441205414271396
65,0.6918282828282829,0.0030121812144478497,7.97884707611945e-05,0.09675774949331678,0.03600021618295652,0.03600021618295652,0,-0.1191448428334557,0.060877584578214954,0.0878779424246949,-0.017594423548175708
66,0.6923333333333334,0.004167381013360031,0.00012141189890039063,0.09836671258561436,0.03450240621378126,0.03450240621378126,0,-0.04000737816288398,0.03181734903666105,0.16334574319428516,-0.016463946338159
67,0.6928383838383839,0.005901400590203853,0.00018727717101891996,0.100511254769981,-0.06290357753614002,0.06830897221528508,1,0.016190084057048214,0.0029637988019617107,0.16613876187610072,0.45647471488435476
68,0.6933434343434344,0.00847523868792578,0.00029025695559811937,0.10340063216582086,-0.04887386258062791,0.0822431083259731,1,0.07333161712821565,-0.0450417367416894,-0.07894176219593116,0.13313378052462085
69,0.6938484848484849,0.012042204628367274,0.0004413832952502841,0.1073310367517676,-0.048612538735655776,0.08240899246930555,1,0.1410442175505106,-0.0976492113036312,-0.05147952643460878,0.06616939160203802
70,0.6943535353535354,0.016134748047489662,0.000628356660943556,0.11261754723034889,-0.04832918391258452,0.08259704643029674,1,0.22006124402688132,-0.15986194457210187,-0.03407185164500908,0.04123845730939704
71,0.694858585858586,0.01917961282711672,0.0007885390579195619,0.11929520544965844,-0.04741320367593065,0.08341786434168791,1,0.3216194951413859,-0.24332567859988796,-0.022563967576106413,0.02774575260667344
72,0.6953636363636364,0.019640897392399683,0.0008472577736337544,0.12665455711058907,-0.04648135580142408,0.08425468812588667,1,0.4751141745612423,-0.37046892446316343,-0.014093070966118181,0.01853330014214732
73,0.695868686868687,0.01790913216855757,0.0008055601668105937,0.13345271701962444,-0.04594180455821056,0.08469935321276095,1,0.7727708772664861,-0.6050922070623328,-0.007180654675850237,0.011243346111051846
74,0.6963737373737374,0.015466926418195519,0.0007209110161971413,0.13892398778700318,-0.04356929490012235,0.0869771143483655,1,1.8390934338869227,-1.246677311522556,-0.0013167925610594745,0.0049500607153814035
75,0.696878787878788,0.013265593972069603,0.0006369621641658755,0.14307118116430032,-0.0012330150696060783,0.1292187829910105,1,1.3220450536480717,5.149157619064544,0.0030590335510513756,-0.0019530603103920872
76,0.6973838383838384,0.011577911833444128,0.000569845209424956,0.14621221069786994,0.004857182590036476,0.1352145064990181,1,-0.566542092830502,1.6061786027813276,0.00902754861064686,-0.010923362219653116
77,0.697888888888889,0.010381090761950668,0.0005216403257717032,0.14865956618350198,0.0025495366701895022,0.13281252316625988,1,-0.4280212550809019,0.8443292356103117,0.01686390782744805,-0.02053777724029837
78,0.6983939393939395,0.009585658914168852,0.0004900958629694867,0.1506426348219351,-0.0009608382608603822,0.12920794726437065,1,-0.3018809161314281,0.5212553774309332,0.026833701004690697,-0.03164767762107667
79,0.6988989898989899,0.009112822473371366,0.00047244831655899325,0.15231779479046648,-0.004870482509464969,0.12520423819120416,1,-0.20282237914968668,0.33567422026888627,0.040380865682889934,-0.04615136636825222
80,0.6994040404040405,0.00891066367692756,0.00046660557564950634,0.15379154112374424,-0.008795676247053468,0.12118511548039126,1,-0.1214923182818686,0.20997735214447577,0.06175969210635058,-0.06880001815543191
81,0.6999090909090909,0.00895239830350687,0.00047147723327630754,0.15513904165587575,-0.012074121635427097,0.11781287667604193,1,-0.05274057631104557,0.11484578810938609,0.1083443936891272,-0.11644506647725666
82,0.7004141414141415,0.009231387771945416,0.0004870502949884216,0.1564169281856241,-0.009151731637602934,0.12064160852189865,1,0.0030986656148692033,0.03492700053900586,0.40569626403355785,-0.294272522991978
83,0.7009191919191919,0.009757565055221781,0.0005143465975065369,0.15767187831372934,0.033686002015071145,0.16338581899421828,1,0.047931385997287544,-0.056793810937090655,-0.01766512869923216,0.41345717254315695
84,0.7014242424242425,0.010556867229418357,0.0005552842444783971,0.15894638667509048,0.0330895340417476,0.16269596252060015,1,0.1102178624067355,-0.16096742582404328,-0.05217155941492737,0.16030076506700683
85,0.701929292929293,0.011673847192429228,0.0006124829386692087,0.16028277156437817,0.02964614682805276,0.1591593211959565,1,0.18795984610534133,-0.2750136152014375,-0.03761433494417727,0.09084002513969437
86,0.7024343434343435,0.013175893443810593,0.0006890878109932629,0.16172634109674902,0.02588689568496308,0.1553069500413859,1,0.2867906627818258,-0.4130460601808299,-0.02560181132983855,0.057709078410180074
87,0.702939393939394,0.015154539059631177,0.0007886430445868107,0.16332862490161895,0.022325585451489105,0.151652653606854,1,0.42608455420988395,-0.6049844746108167,-0.01611907613082296,0.03748013712341047
88,0.7034444444444445,0.01771447231210821,0.0009148178527588517,0.16515140882023804,0.019418016737092175,0.14865223221360743,1,0.6687183177928625,-0.9307785658045976,-0.00835535019665448,0.02316369908383035
89,0.703949494949495,0.020933898205840153,0.001070281269941346,0.16727167125587838,0.01849967930577052,0.14764117533825677,1,1.352482658232006,-1.7011492969948525,-0.0019191852260284827,0.011835446032142776
90,0.7044545454545456,0.024775136067921612,0.0012533711591710306,0.16978591148822628,0.03682849011906477,0.16587739965577916,1,8.355080756587908,-0.6341958969758641,0.0029966585578221146,0.0017097864669773219
91,0.704959595959596,0.028941771666043878,0.0014514348417530147,0.1728088653900624,-0.06294443230918241,0.19496847909773252,2,0.08825296330665226,3.2094235939043636,0.007451235233708342,-0.010556819935248865
92,0.7054646464646466,0.032759872676254666,0.0016334795147543032,0.17645523394062174,-0.06171298507214063,0.19601528342344215,2,-0.2618523402471369,1.5446358181974607,0.013781258991002453,-0.024007987059367415
93,0.705969696969697,0.0352924628292329,0.0017528863274296094,0.18078691216402434,-0.06221436271794128,0.1953295270532739,2,-0.22270746084568935,0.9448805344144942,0.021748878901653165,-0.03953026167207615
94,0.7064747474747476,0.03582711090842629,0.0017709047519162797,0.185721711992535,-0.06309488531992015,0.19426488934729935,2,-0.1608344463529499,0.6240203911363029,0.03243419937794283,-0.05941232280337802
95,0.706979797979798,0.034380450504990466,0.0016862105380294258,0.1909637443473026,-0.06421293497852333,0.19296298764009906,2,-0.10185267949148726,0.4120687998665606,0.04885706058171198,-0.08858644546672576
96,0.7074848484848486,0.03163203633553192,0.0015362681209151025,0.19607395583343448,0.06318381509627705,0.19167998162730884,1,-0.0473417577360849,0.25194123247192546,0.08126817399161278,-0.1411827713716711
97,0.7079898989898991,0.028395183731002402,0.0013689208351042325,0.20067545093362665,0.06368777282865544,0.19209227554655073,1,0.0021958322636812283,0.11801825600762461,0.1971425567055898,-0.2795324579624923
98,0.7084949494949495,0.025231229072176793,0.0012166673559118476,0.20459674777612719,-0.03438735926031352,0.22223857991933885,2,0.04394764674663076,-0.009353794916058603,0.9647503654564825,0.5915506079357984
99,0.7090000000000001,0.02241341414911596,0.0010906894587290404,0.20785093436175472,-0.01871280598813195,0.23773032774696223,2,0.09128465410737951,-0.15524525294166475,-0.0012584657978792879,0.33740682816120726
